OrderID,CustomerID,OrderDate,ProductID,Quantity,Discount,PaymentMethod,Status,Age,City,SignupDate,CustomerSegment,ProductName,Category,UnitPrice,Sales,OrderValue,Year,Month,MonthName,Quarter,YearMonth,OrderCount,CustomerType
500155,103997,2025-06-26,2003,2,5,Wallet,Returned,19,Ahvaz,2024-10-23,Regular,USB-C Cable,Accessories,9,17,17,2025,6,June,Q2,2025-06,6,Repeat Customer
500156,103396,2025-04-08,2014,1,10,Gateway,Completed,56,Shiraz,2023-08-02,Regular,Backpack,Accessories,42,38,38,2025,4,April,Q2,2025-04,6,Repeat Customer
500157,109573,2025-03-03,2014,1,15,Gateway,Completed,25,Tehran,2025-07-31,New,Backpack,Accessories,42,36,36,2025,3,March,Q1,2025-03,10,Repeat Customer
500158,109579,2024-12-02,2009,2,30,CardToCard,Completed,41,Tehran,2024-10-01,New,Smart Watch,Wearables,120,168,168,2024,12,December,Q4,2024-12,3,Repeat Customer
500159,109132,2026-02-06,2003,2,5,Gateway,Completed,49,Kerman,2024-10-09,Regular,USB-C Cable,Accessories,9,17,17,2026,2,February,Q1,2026-02,7,Repeat Customer
500160,105558,2026-04-06,2007,3,0,Cash,Completed,30,Tehran,2023-03-15,Regular,Headphones,Electronics,75,225,225,2026,4,April,Q2,2026-04,8,Repeat Customer
500161,103309,2025-10-22,2016,1,10,Cash,Completed,19,Mashhad,2025-08-01,VIP,Monitor,Electronics,21,19,19,2025,10,October,Q4,2025-10,8,Repeat Customer
500162,101330,2024-09-06,2014,1,20,Gateway,Completed,34,Tehran,2023-07-19,Regular,Backpack,Accessories,42,34,34,2024,9,September,Q3,2024-09,5,Repeat Customer
500163,105525,2026-03-13,2006,1,0,CardToCard,Completed,47,Rasht,2024-03-13,New,Webcam,Electronics,48,48,48,2026,3,March,Q1,2026-03,6,Repeat Customer
500164,107488,2025-12-08,2004,2,5,Gateway,Completed,42,Isfahan,2025-11-03,Regular,Power Bank,Electronics,35,66,66,2025,12,December,Q4,2025-12,7,Repeat Customer
500165,106784,2024-04-17,2003,1,20,CardToCard,Completed,51,Karaj,2023-09-12,Regular,USB-C Cable,Accessories,9,7,7,2024,4,April,Q2,2024-04,5,Repeat Customer
500166,109289,2024-10-22,2007,3,0,Gateway,Completed,41,Mashhad,2024-01-23,New,Headphones,Electronics,75,225,225,2024,10,October,Q4,2024-10,7,Repeat Customer
500167,109697,2024-10-10,2004,2,0,Cash,Cancelled,38,Tehran,2023-11-25,New,Power Bank,Electronics,35,70,70,2024,10,October,Q4,2024-10,6,Repeat Customer
500168,100360,2025-09-22,2008,5,0,Gateway,Completed,53,Qom,2023-09-03,Regular,Phone Case,Accessories,14,70,70,2025,9,September,Q3,2025-09,4,Repeat Customer
500169,104134,2025-03-28,2003,1,0,Wallet,Completed,42,Shiraz,2023-11-21,New,USB-C Cable,Accessories,9,9,9,2025,3,March,Q1,2025-03,3,Repeat Customer
500170,105228,2024-08-18,2008,1,10,Cash,Completed,55,Tehran,2024-10-24,Regular,Phone Case,Accessories,14,13,13,2024,8,August,Q3,2024-08,8,Repeat Customer
500171,105936,2024-07-18,2011,2,0,CardToCard,Completed,31,Tehran,2024-08-25,New,Desk Lamp,Home Office,32,64,64,2024,7,July,Q3,2024-07,7,Repeat Customer
500172,104045,2025-01-30,2001,1,5,Gateway,Completed,37,Mashhad,2024-03-27,VIP,Wireless Mouse,Electronics,18,17,17,2025,1,January,Q1,2025-01,4,Repeat Customer
500173,106613,2025-07-29,2008,1,15,Gateway,Cancelled,62,Tehran,2023-04-26,New,Phone Case,Accessories,14,12,12,2025,7,July,Q3,2025-07,5,Repeat Customer
500174,106216,2025-03-15,2016,1,10,Gateway,Completed,41,Tehran,2024-05-05,New,Monitor,Electronics,21,19,19,2025,3,March,Q1,2025-03,11,Repeat Customer
500175,105281,2024-08-13,2005,4,0,Gateway,Completed,52,Tabriz,2025-01-11,Regular,Laptop Stand,Accessories,28,112,112,2024,8,August,Q3,2024-08,5,Repeat Customer
500176,101073,2025-06-19,2017,1,5,Cash,Completed,54,Tehran,2024-10-09,Regular,HDMI Cable,Accessories,11,10,10,2025,6,June,Q2,2025-06,6,Repeat Customer
500177,102785,2026-06-29,2002,2,10,CardToCard,Completed,61,Mashhad,2023-02-24,New,Mechanical Keyboard,Electronics,62,112,112,2026,6,June,Q2,2026-06,6,Repeat Customer
500178,101517,2024-06-01,2013,1,15,Wallet,Completed,41,Karaj,2023-10-22,Regular,Notebook,Stationery,7,6,6,2024,6,June,Q2,2024-06,10,Repeat Customer
500179,103489,2025-04-01,2008,1,0,Gateway,Completed,39,Qom,2025-03-23,Regular,Phone Case,Accessories,14,14,14,2025,4,April,Q2,2025-04,5,Repeat Customer
500180,105531,2024-11-20,2014,1,5,CardToCard,Completed,46,Karaj,2024-06-04,New,Backpack,Accessories,42,40,40,2024,11,November,Q4,2024-11,3,Repeat Customer
500181,103745,2024-07-07,2010,2,0,Gateway,Completed,29,Shiraz,2023-08-20,Regular,Fitness Band,Wearables,55,110,110,2024,7,July,Q3,2024-07,5,Repeat Customer
500182,104872,2026-01-26,2003,1,10,Cash,Completed,63,Qom,2025-07-04,Regular,USB-C Cable,Accessories,9,8,8,2026,1,January,Q1,2026-01,9,Repeat Customer
500183,102886,2026-05-08,2016,1,5,Gateway,Completed,25,Mashhad,2023-09-05,Regular,Monitor,Electronics,21,20,20,2026,5,May,Q2,2026-05,5,Repeat Customer
500184,106987,2024-10-29,2017,3,5,Gateway,Completed,43,Tehran,2023-04-02,New,HDMI Cable,Accessories,11,31,31,2024,10,October,Q4,2024-10,8,Repeat Customer
500185,105068,2024-10-27,2013,1,0,Gateway,Completed,18,Kerman,2023-09-21,New,Notebook,Stationery,7,7,7,2024,10,October,Q4,2024-10,11,Repeat Customer
500186,107190,2024-03-20,2007,1,0,Gateway,Completed,20,Tehran,2023-03-10,Regular,Headphones,Electronics,75,75,75,2024,3,March,Q1,2024-03,7,Repeat Customer
500187,100617,2025-06-17,2003,3,20,Gateway,Completed,41,Isfahan,2024-12-23,Regular,USB-C Cable,Accessories,9,22,22,2025,6,June,Q2,2025-06,6,Repeat Customer
500188,108226,2024-01-24,2002,1,5,Cash,Completed,41,Mashhad,2024-11-28,Regular,Mechanical Keyboard,Electronics,62,59,59,2024,1,January,Q1,2024-01,3,Repeat Customer
500189,107802,2025-03-04,2014,2,15,Gateway,Completed,24,Tabriz,2025-02-10,Regular,Backpack,Accessories,42,71,71,2025,3,March,Q1,2025-03,4,Repeat Customer
500190,107506,2024-05-12,2004,1,10,Wallet,Completed,39,Tehran,2025-10-04,VIP,Power Bank,Electronics,35,32,32,2024,5,May,Q2,2024-05,6,Repeat Customer
500191,100026,2025-08-03,2012,2,0,Cash,Completed,48,Tabriz,2025-06-11,New,Office Chair,Home Office,180,360,360,2025,8,August,Q3,2025-08,4,Repeat Customer
500192,109461,2026-04-01,2015,1,10,Wallet,Completed,25,Tabriz,2024-08-20,Regular,Bluetooth Speaker,Electronics,58,52,52,2026,4,April,Q2,2026-04,6,Repeat Customer
500193,106441,2024-03-17,2008,1,5,Gateway,Completed,58,Mashhad,2025-12-07,New,Phone Case,Accessories,14,13,13,2024,3,March,Q1,2024-03,5,Repeat Customer
500194,105983,2025-11-02,2013,2,5,CardToCard,Completed,62,Tehran,2025-07-08,Regular,Notebook,Stationery,7,13,13,2025,11,November,Q4,2025-11,6,Repeat Customer
500195,100659,2025-12-18,2005,1,5,CardToCard,Completed,21,Tehran,2025-11-25,New,Laptop Stand,Accessories,28,27,27,2025,12,December,Q4,2025-12,7,Repeat Customer
500196,107716,2024-06-01,2008,1,5,Gateway,Completed,39,Tehran,2025-11-17,Regular,Phone Case,Accessories,14,13,13,2024,6,June,Q2,2024-06,9,Repeat Customer
500197,109561,2026-03-24,2008,2,10,CardToCard,Returned,44,Shiraz,2024-03-09,Regular,Phone Case,Accessories,14,25,25,2026,3,March,Q1,2026-03,8,Repeat Customer
500198,109142,2025-06-20,2011,1,5,Gateway,Completed,32,Tehran,2025-12-15,Regular,Desk Lamp,Home Office,32,30,30,2025,6,June,Q2,2025-06,6,Repeat Customer
500199,105852,2025-04-07,2011,2,0,Gateway,Completed,46,Isfahan,2024-03-31,New,Desk Lamp,Home Office,32,64,64,2025,4,April,Q2,2025-04,3,Repeat Customer
500200,104768,2025-08-03,2008,2,10,CardToCard,Completed,18,Tabriz,2025-05-29,VIP,Phone Case,Accessories,14,25,25,2025,8,August,Q3,2025-08,3,Repeat Customer
500201,104200,2024-09-06,2001,3,0,Gateway,Completed,29,Isfahan,2025-11-26,New,Wireless Mouse,Electronics,18,54,54,2024,9,September,Q3,2024-09,9,Repeat Customer
500202,101186,2024-01-23,2009,2,0,Gateway,Cancelled,32,Karaj,2024-08-17,New,Smart Watch,Wearables,120,240,240,2024,1,January,Q1,2024-01,2,Repeat Customer
500203,103758,2025-01-17,2008,1,0,Cash,Completed,44,Tehran,2023-12-03,New,Phone Case,Accessories,14,14,14,2025,1,January,Q1,2025-01,4,Repeat Customer
500204,108390,2025-10-04,2013,1,15,Gateway,Completed,31,Kerman,2025-10-26,New,Notebook,Stationery,7,6,6,2025,10,October,Q4,2025-10,6,Repeat Customer
500205,109364,2026-03-19,2003,1,0,CardToCard,Completed,20,Shiraz,2025-08-28,VIP,USB-C Cable,Accessories,9,9,9,2026,3,March,Q1,2026-03,4,Repeat Customer
500206,101183,2025-01-06,2020,2,0,CardToCard,Completed,51,Qom,2024-12-10,Regular,Gaming Controller,Gaming,68,136,136,2025,1,January,Q1,2025-01,3,Repeat Customer
500207,101856,2024-08-16,2018,1,5,Gateway,Completed,58,Mashhad,2025-01-20,Regular,Microphone,Electronics,85,81,81,2024,8,August,Q3,2024-08,5,Repeat Customer
500208,103338,2024-04-23,2014,3,5,Wallet,Completed,20,Tehran,2024-06-24,New,Backpack,Accessories,42,120,120,2024,4,April,Q2,2024-04,6,Repeat Customer
500209,104657,2026-04-10,2006,1,15,Cash,Completed,24,Isfahan,2025-06-08,Regular,Webcam,Electronics,48,41,41,2026,4,April,Q2,2026-04,9,Repeat Customer
500211,105761,2026-03-09,2009,1,0,Wallet,Completed,23,Tehran,2024-10-11,Regular,Smart Watch,Wearables,120,120,120,2026,3,March,Q1,2026-03,4,Repeat Customer
500212,102102,2024-06-07,2014,2,0,Gateway,Completed,50,Tehran,2025-02-25,New,Backpack,Accessories,42,84,84,2024,6,June,Q2,2024-06,7,Repeat Customer
500213,101342,2024-01-16,2008,1,10,Gateway,Completed,24,Tehran,2025-06-18,New,Phone Case,Accessories,14,13,13,2024,1,January,Q1,2024-01,4,Repeat Customer
500214,102133,2024-07-12,2008,1,10,Gateway,Completed,42,Tehran,2024-05-05,Regular,Phone Case,Accessories,14,13,13,2024,7,July,Q3,2024-07,6,Repeat Customer
500215,101884,2025-03-01,2014,1,10,Gateway,Completed,58,Qom,2024-12-07,Regular,Backpack,Accessories,42,38,38,2025,3,March,Q1,2025-03,4,Repeat Customer
500216,108279,2024-10-28,2008,1,10,Wallet,Completed,26,Mashhad,2025-06-20,VIP,Phone Case,Accessories,14,13,13,2024,10,October,Q4,2024-10,5,Repeat Customer
500217,101096,2026-03-05,2014,3,10,Gateway,Completed,21,Mashhad,2024-01-24,New,Backpack,Accessories,42,113,113,2026,3,March,Q1,2026-03,3,Repeat Customer
500218,103404,2025-04-16,2013,1,5,Gateway,Completed,65,Ahvaz,2023-03-28,VIP,Notebook,Stationery,7,7,7,2025,4,April,Q2,2025-04,6,Repeat Customer
500220,105098,2025-06-24,2007,1,15,Gateway,Completed,33,Tehran,2024-08-16,Regular,Headphones,Electronics,75,64,64,2025,6,June,Q2,2025-06,7,Repeat Customer
500221,100444,2024-12-02,2014,2,0,CardToCard,Completed,41,Karaj,2024-12-09,Regular,Backpack,Accessories,42,84,84,2024,12,December,Q4,2024-12,5,Repeat Customer
500222,102621,2025-08-09,2013,1,15,Wallet,Cancelled,58,Mashhad,2025-07-15,Regular,Notebook,Stationery,7,6,6,2025,8,August,Q3,2025-08,3,Repeat Customer
500223,101921,2025-11-10,2015,2,15,CardToCard,Completed,36,Karaj,2023-05-17,New,Bluetooth Speaker,Electronics,58,99,99,2025,11,November,Q4,2025-11,1,New Customer
500224,103652,2026-06-12,2007,4,15,Gateway,Completed,21,Rasht,2024-08-27,Regular,Headphones,Electronics,75,255,255,2026,6,June,Q2,2026-06,6,Repeat Customer
500225,105062,2025-05-13,2005,3,15,Gateway,Completed,47,Isfahan,2025-01-10,VIP,Laptop Stand,Accessories,28,71,71,2025,5,May,Q2,2025-05,7,Repeat Customer
500226,107826,2024-11-12,2001,1,0,CardToCard,Completed,59,Ahvaz,2025-12-15,New,Wireless Mouse,Electronics,18,18,18,2024,11,November,Q4,2024-11,6,Repeat Customer
500227,109447,2025-01-09,2010,1,10,Gateway,Completed,64,Karaj,2024-06-22,Regular,Fitness Band,Wearables,55,50,50,2025,1,January,Q1,2025-01,3,Repeat Customer
500228,108616,2024-12-13,2014,2,10,Cash,Cancelled,34,Tehran,2023-06-30,Regular,Backpack,Accessories,42,76,76,2024,12,December,Q4,2024-12,6,Repeat Customer
500229,105005,2025-01-24,2013,1,15,Gateway,Completed,55,Mashhad,2023-02-22,Regular,Notebook,Stationery,7,6,6,2025,1,January,Q1,2025-01,5,Repeat Customer
500230,104694,2024-01-27,2013,1,0,Gateway,Completed,59,Tehran,2024-12-19,New,Notebook,Stationery,7,7,7,2024,1,January,Q1,2024-01,8,Repeat Customer
500231,103813,2024-08-01,2006,2,5,Wallet,Completed,50,Shiraz,2023-09-03,New,Webcam,Electronics,48,91,91,2024,8,August,Q3,2024-08,7,Repeat Customer
500232,105008,2026-06-15,2020,2,0,Gateway,Completed,57,Kerman,2024-09-13,Regular,Gaming Controller,Gaming,68,136,136,2026,6,June,Q2,2026-06,4,Repeat Customer
500233,101359,2026-03-31,2001,1,15,CardToCard,Completed,22,Isfahan,2025-07-03,New,Wireless Mouse,Electronics,18,15,15,2026,3,March,Q1,2026-03,4,Repeat Customer
500234,106814,2024-02-11,2002,1,5,Wallet,Completed,42,Kerman,2024-02-14,New,Mechanical Keyboard,Electronics,62,59,59,2024,2,February,Q1,2024-02,5,Repeat Customer
500235,101208,2026-06-05,2014,3,0,CardToCard,Completed,52,Mashhad,2023-01-30,Regular,Backpack,Accessories,42,126,126,2026,6,June,Q2,2026-06,9,Repeat Customer
500236,102833,2025-11-15,2005,2,10,CardToCard,Completed,32,Tehran,2024-06-22,New,Laptop Stand,Accessories,28,50,50,2025,11,November,Q4,2025-11,7,Repeat Customer
500237,108171,2024-01-03,2003,2,0,Cash,Completed,60,Kerman,2024-03-09,Regular,USB-C Cable,Accessories,9,18,18,2024,1,January,Q1,2024-01,9,Repeat Customer
500238,107568,2026-03-13,2007,1,10,Gateway,Completed,28,Mashhad,2023-03-02,New,Headphones,Electronics,75,68,68,2026,3,March,Q1,2026-03,6,Repeat Customer
500239,103653,2026-05-11,2001,2,20,Gateway,Cancelled,37,Kerman,2024-09-24,Regular,Wireless Mouse,Electronics,18,29,29,2026,5,May,Q2,2026-05,7,Repeat Customer
500240,109458,2025-06-27,2011,2,10,Cash,Completed,47,Tehran,2023-01-27,VIP,Desk Lamp,Home Office,32,58,58,2025,6,June,Q2,2025-06,8,Repeat Customer
500241,104794,2025-11-12,2008,1,0,Gateway,Completed,30,Tehran,2023-01-05,Regular,Phone Case,Accessories,14,14,14,2025,11,November,Q4,2025-11,6,Repeat Customer
500242,101714,2024-10-14,2004,2,0,Wallet,Returned,53,Tabriz,2025-04-11,Regular,Power Bank,Electronics,35,70,70,2024,10,October,Q4,2024-10,5,Repeat Customer
500243,109391,2025-05-09,2015,1,0,Gateway,Completed,36,Karaj,2024-03-12,Regular,Bluetooth Speaker,Electronics,58,58,58,2025,5,May,Q2,2025-05,5,Repeat Customer
500244,103669,2025-09-24,2013,1,0,Cash,Completed,38,Shiraz,2024-10-17,Regular,Notebook,Stationery,7,7,7,2025,9,September,Q3,2025-09,6,Repeat Customer
500245,103959,2025-04-29,2013,2,5,Cash,Completed,22,Tehran,2025-01-12,Regular,Notebook,Stationery,7,13,13,2025,4,April,Q2,2025-04,4,Repeat Customer
500246,101327,2024-09-20,2018,1,0,Gateway,Completed,50,Ahvaz,2023-09-26,Regular,Microphone,Electronics,85,85,85,2024,9,September,Q3,2024-09,7,Repeat Customer
500247,102218,2025-07-14,2005,3,0,Cash,Completed,65,Mashhad,2025-08-10,Regular,Laptop Stand,Accessories,28,84,84,2025,7,July,Q3,2025-07,8,Repeat Customer
500248,101098,2025-12-25,2005,1,15,CardToCard,Completed,41,Shiraz,2025-03-29,Regular,Laptop Stand,Accessories,28,24,24,2025,12,December,Q4,2025-12,9,Repeat Customer
500249,104925,2025-12-23,2014,2,0,Gateway,Completed,33,Tehran,2025-11-25,Regular,Backpack,Accessories,42,84,84,2025,12,December,Q4,2025-12,7,Repeat Customer
500250,105894,2024-04-24,2004,1,5,Gateway,Completed,33,Isfahan,2024-01-09,Regular,Power Bank,Electronics,35,33,33,2024,4,April,Q2,2024-04,7,Repeat Customer
500251,105319,2025-01-19,2019,1,0,CardToCard,Cancelled,54,Kerman,2023-08-24,VIP,Tablet,Electronics,260,260,260,2025,1,January,Q1,2025-01,10,Repeat Customer
500252,102797,2024-02-03,2004,2,5,CardToCard,Completed,59,Tehran,2025-07-24,VIP,Power Bank,Electronics,35,66,66,2024,2,February,Q1,2024-02,6,Repeat Customer
500253,100061,2025-06-30,2003,3,5,CardToCard,Completed,62,Tehran,2024-01-31,Regular,USB-C Cable,Accessories,9,26,26,2025,6,June,Q2,2025-06,9,Repeat Customer
500254,102612,2024-07-28,2008,1,5,Cash,Completed,62,Karaj,2025-04-11,New,Phone Case,Accessories,14,13,13,2024,7,July,Q3,2024-07,3,Repeat Customer
500255,109592,2026-04-03,2001,3,10,Gateway,Completed,26,Kerman,2023-07-17,Regular,Wireless Mouse,Electronics,18,49,49,2026,4,April,Q2,2026-04,8,Repeat Customer
500256,103944,2025-06-18,2013,4,0,Cash,Completed,64,Karaj,2025-11-26,New,Notebook,Stationery,7,28,28,2025,6,June,Q2,2025-06,9,Repeat Customer
500257,102347,2024-12-12,2014,1,0,Wallet,Completed,41,Mashhad,2023-10-11,Regular,Backpack,Accessories,42,42,42,2024,12,December,Q4,2024-12,4,Repeat Customer
500258,106912,2025-09-24,2007,1,0,Gateway,Completed,55,Ahvaz,2025-10-15,VIP,Headphones,Electronics,75,75,75,2025,9,September,Q3,2025-09,3,Repeat Customer
500259,104801,2024-06-28,2006,2,10,Gateway,Cancelled,47,Tehran,2023-08-22,New,Webcam,Electronics,48,86,86,2024,6,June,Q2,2024-06,4,Repeat Customer
500260,102947,2024-03-20,2013,1,0,Gateway,Completed,46,Rasht,2023-07-26,Regular,Notebook,Stationery,7,7,7,2024,3,March,Q1,2024-03,7,Repeat Customer
500261,102880,2024-03-16,2009,3,0,CardToCard,Completed,64,Rasht,2024-02-19,Regular,Smart Watch,Wearables,120,360,360,2024,3,March,Q1,2024-03,4,Repeat Customer
500262,105309,2025-05-18,2008,1,10,CardToCard,Completed,21,Karaj,2023-06-02,Regular,Phone Case,Accessories,14,13,13,2025,5,May,Q2,2025-05,6,Repeat Customer
500263,109946,2026-02-09,2008,3,0,Gateway,Completed,33,Isfahan,2025-09-18,Regular,Phone Case,Accessories,14,42,42,2026,2,February,Q1,2026-02,10,Repeat Customer
500264,108067,2024-07-11,2017,5,10,CardToCard,Completed,28,Qom,2024-01-08,New,HDMI Cable,Accessories,11,50,50,2024,7,July,Q3,2024-07,3,Repeat Customer
500265,105435,2025-10-18,2001,2,0,Gateway,Completed,43,Mashhad,2023-02-22,Regular,Wireless Mouse,Electronics,18,36,36,2025,10,October,Q4,2025-10,5,Repeat Customer
500266,100715,2024-02-02,2010,1,30,Gateway,Completed,62,Tehran,2024-07-04,Regular,Fitness Band,Wearables,55,38,38,2024,2,February,Q1,2024-02,3,Repeat Customer
500267,106864,2024-11-01,2008,1,5,Gateway,Completed,44,Qom,2024-09-27,Regular,Phone Case,Accessories,14,13,13,2024,11,November,Q4,2024-11,8,Repeat Customer
500268,101823,2025-07-18,2005,1,10,Gateway,Completed,32,Isfahan,2025-01-13,New,Laptop Stand,Accessories,28,25,25,2025,7,July,Q3,2025-07,5,Repeat Customer
500269,108672,2025-12-14,2005,4,5,Gateway,Completed,21,Rasht,2023-06-19,Regular,Laptop Stand,Accessories,28,106,106,2025,12,December,Q4,2025-12,10,Repeat Customer
500270,105282,2026-04-19,2008,2,5,Gateway,Returned,52,Ahvaz,2025-03-30,VIP,Phone Case,Accessories,14,27,27,2026,4,April,Q2,2026-04,11,Repeat Customer
500271,101406,2025-06-30,2001,1,0,Gateway,Completed,25,Karaj,2023-11-28,New,Wireless Mouse,Electronics,18,18,18,2025,6,June,Q2,2025-06,3,Repeat Customer
500272,102743,2025-02-03,2008,1,5,Wallet,Completed,42,Qom,2023-10-27,VIP,Phone Case,Accessories,14,13,13,2025,2,February,Q1,2025-02,6,Repeat Customer
500273,104179,2024-02-22,2017,1,5,Gateway,Completed,40,Karaj,2024-09-05,VIP,HDMI Cable,Accessories,11,10,10,2024,2,February,Q1,2024-02,9,Repeat Customer
500274,109408,2024-08-26,2014,1,5,CardToCard,Returned,35,Tabriz,2023-03-11,Regular,Backpack,Accessories,42,40,40,2024,8,August,Q3,2024-08,8,Repeat Customer
500275,106341,2026-03-25,2005,1,10,Cash,Completed,32,Tabriz,2023-07-28,Regular,Laptop Stand,Accessories,28,25,25,2026,3,March,Q1,2026-03,7,Repeat Customer
500276,100708,2025-05-18,2001,1,0,Gateway,Completed,45,Ahvaz,2025-03-16,New,Wireless Mouse,Electronics,18,18,18,2025,5,May,Q2,2025-05,3,Repeat Customer
500277,105080,2024-10-23,2007,1,5,Cash,Completed,42,Karaj,2025-04-16,Regular,Headphones,Electronics,75,71,71,2024,10,October,Q4,2024-10,9,Repeat Customer
500278,103290,2024-08-03,2006,1,0,Cash,Completed,26,Tehran,2024-12-02,New,Webcam,Electronics,48,48,48,2024,8,August,Q3,2024-08,8,Repeat Customer
500279,107941,2024-04-08,2002,1,0,Cash,Completed,48,Tabriz,2025-07-24,Regular,Mechanical Keyboard,Electronics,62,62,62,2024,4,April,Q2,2024-04,3,Repeat Customer
500280,100054,2025-10-11,2005,2,0,CardToCard,Completed,40,Tehran,2023-10-06,New,Laptop Stand,Accessories,28,56,56,2025,10,October,Q4,2025-10,5,Repeat Customer
500281,108968,2024-12-22,2020,1,0,Gateway,Completed,29,Karaj,2025-07-30,Regular,Gaming Controller,Gaming,68,68,68,2024,12,December,Q4,2024-12,5,Repeat Customer
500282,100055,2026-04-11,2020,1,10,Cash,Returned,41,Qom,2025-01-06,Regular,Gaming Controller,Gaming,68,61,61,2026,4,April,Q2,2026-04,2,Repeat Customer
500283,105484,2025-01-27,2004,2,10,Gateway,Completed,58,Tabriz,2025-03-03,New,Power Bank,Electronics,35,63,63,2025,1,January,Q1,2025-01,5,Repeat Customer
500284,100679,2025-12-07,2004,4,0,Gateway,Returned,43,Karaj,2024-08-26,Regular,Power Bank,Electronics,35,140,140,2025,12,December,Q4,2025-12,5,Repeat Customer
500285,103840,2024-04-22,2017,2,15,Wallet,Completed,63,Karaj,2023-05-05,New,HDMI Cable,Accessories,11,19,19,2024,4,April,Q2,2024-04,12,Repeat Customer
500286,104093,2024-05-10,2014,3,0,Gateway,Completed,35,Tehran,2025-10-25,Regular,Backpack,Accessories,42,126,126,2024,5,May,Q2,2024-05,10,Repeat Customer
500287,106045,2024-08-24,2014,2,0,Gateway,Completed,46,Tabriz,2024-04-18,Regular,Backpack,Accessories,42,84,84,2024,8,August,Q3,2024-08,5,Repeat Customer
500288,103336,2024-06-14,2010,1,0,Gateway,Completed,28,Karaj,2024-12-10,Regular,Fitness Band,Wearables,55,55,55,2024,6,June,Q2,2024-06,7,Repeat Customer
500289,109103,2026-06-01,2008,2,10,Gateway,Completed,40,Rasht,2023-08-06,Regular,Phone Case,Accessories,14,25,25,2026,6,June,Q2,2026-06,4,Repeat Customer
500290,104232,2025-11-29,2002,1,5,Gateway,Completed,62,Qom,2025-06-21,Regular,Mechanical Keyboard,Electronics,62,59,59,2025,11,November,Q4,2025-11,8,Repeat Customer
500291,108916,2024-10-27,2017,2,0,CardToCard,Completed,46,Tabriz,2025-10-14,New,HDMI Cable,Accessories,11,22,22,2024,10,October,Q4,2024-10,5,Repeat Customer
500292,103658,2025-03-25,2017,1,10,CardToCard,Completed,62,Isfahan,2025-04-15,Regular,HDMI Cable,Accessories,11,10,10,2025,3,March,Q1,2025-03,7,Repeat Customer
500293,106736,2025-04-05,2007,1,5,Wallet,Completed,41,Rasht,2024-07-25,Regular,Headphones,Electronics,75,71,71,2025,4,April,Q2,2025-04,10,Repeat Customer
500294,100751,2025-06-08,2003,4,0,Wallet,Completed,64,Tehran,2023-11-08,Regular,USB-C Cable,Accessories,9,36,36,2025,6,June,Q2,2025-06,4,Repeat Customer
